Url,Consumer_Key,Online_Engagement_Date,Campaign,Brand_Key
https://unmundodecervezas.com/disfrutalo/,930bec1367de19e321be3add24dbfb50a282780b529bc719cba2b5a65bab2a41,2022-12-15T19:01:56,Nativity Navidad,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,83a58a42460e1d1266dfbe3e81469c5d2a6593496d6df00bcb7d29ab53e374fa,2022-12-15T18:20:43,Nativity Navidad,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/guinness/promociones/the-home-of-guinness/,d313b38702b41ddf23440abfcc667df27c5da6816863da87ea8e89b56945169b,2022-12-04T12:52:17,Nativity Navidad,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,4fbae9a4be1631d446953529b072e77cbb2c5e78615a9b7d6cbac54f808ab508,2022-11-27T12:07:54,Huella digital,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/amstel/promociones/gana-con-amstel/,7beffe1169c0439f2b663485ffe780f94fd7a543fad432a8d91781599390bb97,2022-09-28T19:31:56,Universidad Fresher X estrella,AMSTEL|ORIGINAL
https://www.somosdebarra.bar/code-form/53,c8b1b09b351024086ec614e48548f5c3312936e277101b3f9be6a35d3f2ef00e,2022-11-19T20:20:47,Huella digital,CRUZCAMPO_ESPECIAL
https://unmundodecervezas.com/disfrutalo/,ffb2b632620f55f881ddc134802987d1f57d916a95f5349d5030c09c1c95b961,2022-11-07T18:52:35,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://hsportsbar.es/heineken-gana-con-sportsbar/form?mode=1,2063f536f13696c04668f822c0c672ddf97cd662ebe7990276004a6369d8f82a,2022-02-17T23:39:21,Huella digital,HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,488cb71abacdf61d17ebfb7a4a62ec1ee66cadea77ca1f1c07d9e0945dc56336,2022-11-14T22:36:00,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
www.unknown.com,2df41c3d4ed1debdb5b0fc78b5915280d9fbad38a4c05648b2312d9e75243b6d,2020-02-07T01:03:11,Huella digital,
https://unmundodecervezas.com/disfrutalo/,41ca4b2b9cffaf10d0bc366761f31781675fde8567e2a13848102e12e83b4f3e,2022-10-21T19:00:12,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,18f4e779d42152809b765c7b47808150fbdd78c8a969f426bd625484e901098e,2022-11-20T21:39:58,Huella digital,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,15308cbbb42cde1faf31f7f18f723c26c389823e0499a3d79637eaf01fa937ce,2022-11-01T19:17:57,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://coupon.unmundodecervezas.com/p/82k4gb/ugayzbartv9wj2jkvyme780,d2b579dec4d229f0fcf20ea0a5b15e516214c28064bc3953d9b7b4713586bc06,2022-02-08T12:36:16,Huella digital,DESPERADOS_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,cbe22252ed5d20360a4cf7e21a174ce3b64417b4da8cf402c7c5888f1ebfaf1d,2022-11-07T18:16:15,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://iframe-music-es.heineken.com/events/coachella-2023,8a94c220dd098df224177ab01a7275ae50e6a78aa41fc1b23f8999d9dfd2aeca,2022-10-12T16:40:02,Huella digital,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,604d29450903f815ec964fc16700c7a6732ee78df88962f99ff5282c64c58d18,2022-11-02T22:06:05,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,f5d1ddb444f0dcac560d8bf97e7346f312daff70ff1757c896ca4374dbcdeaae,2022-11-02T16:56:57,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,8b1310c1af4d9e0816875d196c2478534c57449a2f410ecc5d80034f292ba60d,2022-11-22T13:40:52,Huella digital,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,10ab7c5d3825891e99a1a26506ad93ad615eab6eef03fdf7171dcb4eea3d5f84,2022-11-03T19:56:58,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,71c6cb629576ba6226876daa97439f2e902c1bb1915d11864d13a09324ab8922,2022-12-23T18:31:58,Nativity Navidad,HEINEKEN|HEINEKEN_ORIGINAL
https://hsportsbar.es/heineken-gana-con-sportsbar/form?mode=1,3ba565fa85ccee70646d3a818c771c537082afb4feecb00b4bb235df20b31346,2022-02-15T22:36:48,Huella digital,HEINEKEN_ORIGINAL
www.unknown.com,6e5759735dc7fd864f45c9ec0cd872b701269070f8d6ebc6bd31849acb67b173,2020-02-07T03:18:07,Huella digital,
https://unmundodecervezas.com/disfrutalo/,db00d53a71729ea74adf99d5d715d9dd3696b11d001df67207a3c955e27b0fa8,2022-11-02T17:00:55,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/cervezaelaguila/promociones/saborea-tu-libertad/,87c658a7684915c03da1b8c72fd35a79d121104f0eee9f89017ec6b9c2dd85d4,2021-05-09T18:21:55,Huella digital,EL_AGUILA|EL_AGUILA_1900
https://hsportsbar.es/heineken-gana-con-sportsbar/form?mode=1,3c651db5fff3a42ec30e235a44ef9a37f08df9ae5bddc248c19257e9dec4e347,2022-03-11T19:36:32,Huella digital,HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,eb74002c29562f18ae53a495d85bd090287fddfd9d1dee2715322315169d6004,2022-11-24T22:20:20,Huella digital,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,678dcf8e97b77f8b04788b13589d888855855b7eaf9d518f511ae10a5bc763dd,2022-11-08T13:49:23,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,1c3c84adae6d7aca59efe24b4d8ac5222a17c65f7193441be5b36a8513d51f6f,2022-12-14T16:38:04,Nativity Navidad,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/amstel/promociones/gana-con-amstel/,456dad994df029587ef5f805b76e043a16a72fd47d383030f3aed48388264ac4,2022-10-10T12:16:54,Universidad Fresher X estrella,AMSTEL|ORIGINAL
https://coupon.unmundodecervezas.com/p/82k4gb/ugayzbartv9wj2jkvyme780,d9bb473f465c52f2c1b9de8d0c55363ae3bb408133f6876b31e3a7fdb0c9a2e6,2022-02-08T12:36:23,Huella digital,DESPERADOS_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,0b464381baf650823b6ad2313650930dea48579a80e15ca7d1dc65b2924d8d6f,2022-12-14T19:53:40,Nativity Navidad,HEINEKEN|HEINEKEN_ORIGINAL
https://tuplangourmet.com/heineken-amstel-oro-experiencia-gastronomica/form?mode=1,b0eb724fa0fae3454e39dece239779aaf0cd374edc463e19b231bc53299ce9ea,2022-06-15T10:37:22,Huella digital,AMSTEL_ORO
https://unmundodecervezas.com/disfrutalo/,ec48f214ac0367f8930e49e005440313221ffd3551a4bacfe3b36835c7e0eb09,2022-10-30T18:26:14,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,604a973f39724dd2738ed9941c2b412d72d83353dee4bbe4984afed566a03cbc,2022-10-04T15:03:19,Universidad Fresher X estrella,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,2e13fdef2830b4ea953f9339db728448e659ca65c4d958276292f7f37b3837e9,2022-11-01T19:13:49,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,fedf0c1a2a7a26934f595fb035daa913bd682cd0d7fce6c5cef712a75c2b5bbe,2022-11-22T19:29:07,Huella digital,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,8436486bf5dc7797ce5851310865c9d3fdedae78bf32f56f1941e0a380710c1e,2022-11-22T23:49:27,Huella digital,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,cbd58303d4eae169d6c4d6a877ba1e7be2aed0cc8772ea9cfb3d09e208675c3e,2022-12-31T11:14:23,Saludos de Año Nuevo,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,9ca4142b70088fd418fb701fe64303e926a3c150e2eb4f7749fce8002d4b098d,2022-12-30T13:35:44,Nativity Navidad,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,29a011f62d6f60e2c3d26b269376367c9f0d9b50485367d2591c30578080d7a6,2022-11-01T11:34:07,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,13ea240a48f03ac219ee79332c16c250d34fff7983974fa5fc2e12ff2f8c7c83,2022-11-24T14:19:16,Huella digital,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,0e592287fb2d5f975d21188c9856d1220147e002fc376127cef538c7883546a2,2022-11-02T16:53:49,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://tuplangourmet.com/heineken-amstel-oro-experiencia-gastronomica/form?mode=1,510bf7e9b7e66d12f3eac77daefe7720cff5e0c4811e031c8ccb6c55439e30f7,2022-10-24T18:20:10,espeluznante referencia de prueba de Halloween,AMSTEL_ORO
https://unmundodecervezas.com/disfrutalo/,fafcef907ffb2e48ece4709faff351c6a846a065ce3b7d4eb0cd5c5430953dd8,2022-12-31T11:28:30,Saludos de Año Nuevo,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,aeec35600b2656c4a8dc3e0c26b9aaa992827dc64f5fe0699e3ca76b31940741,2022-11-09T19:11:41,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/desperados/promociones/cerveza-gratis/,ad47e2ba054eba5c9a1009f3cf1663cb796564e0a9509a077d9c730ea6a7fe3b,2022-04-28T21:05:54,Huella digital,DESPERADOS_OTRA
https://unmundodecervezas.com/disfrutalo/,b7f3a13e9ca5da4931c417c856af29a2d8a297140d015748403b5226fa707abe,2022-10-31T12:58:10,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,3096c904207736c720243900192a8429e62e83b5cc1768ad174311617f32d396,2022-11-01T11:27:19,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/amstel/promociones/gana-con-amstel/,96266a132285221567e1524e417beaf62893bcb89e23f6bf137823ccff388856,2022-10-10T16:33:51,Universidad Fresher X estrella,AMSTEL|ORIGINAL
https://unmundodecervezas.com/disfrutalo/,b6e0cc2a7493bafbad1715c7285f5c8ae9d7238dc06944616ef921baa65f8fe6,2022-12-28T16:56:50,Nativity Navidad,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,5d68878610eca285c91e9e89cc302220965c8193695b137e7b10c4c409a38dcc,2022-11-10T19:50:04,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,ab96518e150e84b192aab0c66b1a5b3d60b74af199c75e2cea374e673825fe2e,2022-12-29T13:16:29,Nativity Navidad,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,94f948b6f591141ded5aef2e9013f8ce515e31e6e7de71e034ea5cb219d3a537,2022-11-04T21:23:25,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,d2636107f73a34d30241f910aebcc91c1a0c3d871a309e440b1ed3371b5da7fb,2022-12-29T21:42:30,Nativity Navidad,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,d7791b05132161e53e99ba3bbaeb7c651420a03691c01e875abab5f2cbfd3cb6,2022-12-31T14:58:42,Saludos de Año Nuevo,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,514c9498150b9d1897b46214c825a8e74fd03c7ebfc0261e1911a98b7b200d3e,2022-12-05T13:07:06,Nativity Navidad,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,d5491a1fecb48a1183a8aa3ba8cea767a9e195b5b8ea1af50abe6b97805225db,2022-11-03T13:45:31,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,08e3f77c22ece0e8aa4fee9ed34c04de9a9b7f108d6a16a769ef5b9dc5974fb8,2022-11-10T10:51:17,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,ae3a53b09b56718e5fbcce9a11f04e77cfc92cc0275d1d3a3b8ec87fd8a41015,2022-12-10T10:01:42,Nativity Navidad,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,75572ab2d575044a47ccb0c9f475dcca9ec748391dfe02ca7cc11d5f1a3dda0e,2022-12-01T12:46:39,Nativity Navidad,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,be3b0dadb253a411433948ae4313e76c6f7dab2ef3f79c2630ca45b3e2cdb55b,2022-10-31T16:36:48,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,cde01885567c1a654f2195e9d1530c3e15c5708ac0aec4a973b8e78b2cc50971,2022-11-02T13:35:01,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,21c9f09de31f7ab02c349570c420ec4a3203773497548aba28bf4583757524ff,2022-10-20T20:34:10,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,58a30ee5b1de46fc99958257c9c4f3300e5e62221c356ef85c860f24a7e5df0f,2022-11-01T18:56:38,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,211dcd25c8088cfa96d6dfc93ee1879fcafffa843e53340d0a08496ed7109d3c,2022-11-02T17:29:15,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,8d4d6b0c871250639b0365eed8a96fa3bdcaaa0053292938d387dad8d79f45c5,2022-12-28T14:32:19,Nativity Navidad,HEINEKEN|HEINEKEN_ORIGINAL
https://elmejoranfitrion.es/heineken-el-mejor-anfitrion/form?mode=1,f7c0af87e6f1b4f17e563c2642f68f01b174d504e28c75c178b0f86d053384ec,2022-11-26T12:06:27,Huella digital,HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,d24087ba25a07fd21645755e457b03e11d8b0a6618c1315f25caaefb160ed95a,2022-12-30T13:21:30,Nativity Navidad,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,9a0a6e3ae3d8fbd52619ca19103d4b3633bad889bb248a0d49f506b5218dc90a,2022-11-22T23:36:33,Huella digital,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/amstel/promociones/gana-con-amstel/,9c4f6e5c9fc59f6ddf671b542618a8754db4604bc062c768f43a6d26282dbc0a,2022-10-13T16:47:17,Huella digital,AMSTEL|ORIGINAL
https://unmundodecervezas.com/disfrutalo/,8315615261bef43c30d4b3ee66861977b1d6c55befd65f3a3b08c72918a18aeb,2022-11-22T20:49:56,Huella digital,HEINEKEN|HEINEKEN_ORIGINAL
https://lacuestaquemenoscuesta.com/heineken-la-cuesta-que-menos-cuesta/form?mode=1,7a25511fd30ce49c69297dd9636ef7c56873ab18f19783aa7c35a8455ffbb100,2022-02-26T15:59:13,Huella digital,HEINEKEN_ORIGINAL
https://lacuestaquemenoscuesta.com/heineken-la-cuesta-que-menos-cuesta/form?mode=1,5112e143379b8d9ee4ab49481903662806f6d110aa182635dc6feb3a5c67a800,2022-02-26T16:23:41,Huella digital,HEINEKEN_ORIGINAL
https://lacuestaquemenoscuesta.com/heineken-la-cuesta-que-menos-cuesta/form?mode=1,b473fcff70c4088653648c3dc3dbe88885b795621dbec3d0ac84d40661741053,2022-02-26T16:42:51,Huella digital,HEINEKEN_ORIGINAL
https://lacuestaquemenoscuesta.com/heineken-la-cuesta-que-menos-cuesta/form?mode=1,9bbe90aa6d60af51dca44ba91e4b39fa397bc70e9c8377d3a01c7343f368ad11,2022-02-26T20:49:07,Huella digital,HEINEKEN_ORIGINAL
https://lacuestaquemenoscuesta.com/heineken-la-cuesta-que-menos-cuesta/form?mode=1,fb89e1bea8146e98165e03203665ffb12607674d7fb5d0450b6c54305c25d095,2022-02-27T13:08:14,Huella digital,HEINEKEN_ORIGINAL
https://lacuestaquemenoscuesta.com/heineken-la-cuesta-que-menos-cuesta/form?mode=1,72de9a935e4deeed9a37f27bc2c2961721b8fcff7f936e40a88bb0156544d23e,2022-02-27T17:51:33,Huella digital,HEINEKEN_ORIGINAL
www.unknown.com,00bd16d66bf653c6d4a8b8a39a39271e12aedef6eceb2eee9834e5c1591e62e4,2020-02-07T04:20:56,Huella digital,LADRON DE MANZANAS
https://unmundodecervezas.com/guinness/promociones/the-home-of-guinness/,e313119d08947b3ba87ea68264168c95a0f21d8536120bb89aa6af0cf963d61f,2022-11-26T18:13:55,Huella digital,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,35d1fba92eb4237d7f7944be3a6600f5c4b543e14c1e88c0f0a5cd1516b6ba4d,2022-10-28T19:47:57,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,9d551620f433be735e579da4981e86890c04e8438b43957815eb0c7519599b58,2022-11-18T19:07:41,Huella digital,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,9278913205ab8d5291bba5a96beef6d95a768ee17ba277e7187847a8989f6384,2022-12-18T20:53:51,Nativity Navidad,HEINEKEN|HEINEKEN_ORIGINAL
www.unknown.com,00bc049401da9407d94546ff661197f7718290c755fb0bb4c4d7953f86e178b4,2020-02-07T06:48:58,Huella digital,HEINEKEN
https://unmundodecervezas.com/disfrutalo/,YTWoU3rlSAxM19Yt5NdmPD3tKj14rwoqovOwXt4TXAiTeWEqKozknY4RqVg9muyI,2022-11-20T00:29:48,Huella digital,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,ZxvHDKhEZK1e4aTGeYs1GQ4SS5Kvt1LNhvIU3mJzdP0jK7H05NeuEbGcmwXgW6c6,2023-01-17T19:17:09,Huella digital,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,v3feLzf6jkZG1n6y5nbpXpC8JT0Iecfwu9bC3McW8rZEfLK6xuPEe2dJNgs0YKCE,2023-02-12T00:57:21,Huella digital,HEINEKEN|HEINEKEN_ORIGINAL
https://iframe-heineken00-es.heineken.com/,ApkD2nP3DOMj3febCYd1U4GlVR2jAixFTe5Y0UjqdAg905Gbg8WoWllqh3QGTkiP,2023-01-22T13:21:59,Huella digital,HEINEKEN_00
https://unmundodecervezas.com/disfrutalo/,9gPyXjpInCmQGT4wiURdSrWrM6qb8yjncDD6OjyhVVoO6fdc72Rt9RHovFjjn1Tb,2023-02-01T05:14:00,Huella digital,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,hi9dqBqJEWWQRVqqZuPszWVisZ33xhwxbX5zW6VSZRhcN0VYcATo7ygpFqVAefUD,2023-04-04T11:21:28,Huella digital,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,YG0JQMnKDUPL0iYFEPDsvudyKBi38QXber0fLLSA1fxWDX6ebZA4KGYJtxkylWtZ,2023-05-12T05:24:50,Huella digital,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,T8njmI1AGqPS8I0B4yhDRWpUeNC2XmqWHm5mQ3nSfrb0oM5J9O0T9jKHR0LuGyiw,2023-04-14T02:06:08,Huella digital,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,txrJrPbklpPUi7AHuCmKA2FMnSP7XRBdzpBPAi2hwPcpzhsPVsvw0YkCBQCwhYxC,2023-04-29T16:58:45,Huella digital,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,CnuT1VznI7a3kIj6ajnvS0t6LvFyut1dOy5w1NylDU7qkY4HXS3dexQmK0xn2G2M,2022-11-15T15:38:35,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,M4TFZUHycrLOIcbGaJ3EwCaCKGAcwucnzoQH9j2pOTlpeqKoMpGbO5EsyfRYCHHH,2023-05-30T00:55:59,Huella digital,HEINEKEN|HEINEKEN_ORIGINAL
https://hsportsbar.es/heineken-sports-bar/form?mode=1,hiCRNQcQhyHV9V8Yc71a0EGNuxBpPuBvqeu3UaGxTZJ6WvkTMZYhSqEUPVOvAsmz,2023-02-11T05:49:55,Huella digital,HEINEKEN_ORIGINAL
www.unknown.com,zUZyqp1WLosM8ZgmPje8oSn6T8alKFPr6bwkDnG1xlfYRlFXbsKBTUBVGSrsqm4y,2023-04-18T10:41:46,Huella digital,
https://hsportsbar.es/heineken-gana-con-sportsbar/form?mode=1,yLUl3DLrEu34mbtdMiwtHmVfLI7ZyAfPbCVCoyD4Chf9u7xm2Wx9KjFGBEbKWgOS,2022-10-22T05:32:16,espeluznante referencia de prueba de Halloween,HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,mPszIV8bnM7NKoSzkKUlxUMAvjrlQChNtnKyHNEruI24pfE9BA7Q1q15FA0HfMod,2022-11-02T00:58:22,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,XK16seoun1XQjKHflTTtHf3yH9fm8Ukr64giAAKgxKFXxzhOZHORmQ9T2wyGzY3d,2022-10-11T20:20:27,Huella digital,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,UX18P0hfNLSZ8Z4swNdM8HlrWS5VWhJUbDAUnrsRXJlJNSJw20SwCNs4sDFqeTeu,2023-05-19T18:04:22,Huella digital,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/guinness/promociones/the-home-of-guinness/,Egde6Wp2kJ2kuF0BJSXIdaeiZYVu5wVIkJ5dmWPRPRFubeKJXAbv2XNdLFoMazd3,2022-10-31T14:44:11,espeluznante referencia de prueba de Halloween,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/disfrutalo/,xLsjEryGSDnJVeisoaCFTCbSidFH0HYurhYCGptHu116QkmZWkyzDzhfta35Tg56,2023-05-25T07:54:58,Huella digital,HEINEKEN|HEINEKEN_ORIGINAL
https://unmundodecervezas.com/amstel/promociones/gana-con-amstel/,cu1pNcZAZrnbIMsFPe8q4yKwSOON2pP6LCXF8hT8ADz0QOyLSF7fEKYYo0LTsQFb,2022-12-26T05:28:03,Nativity Navidad,AMSTEL|ORIGINAL
https://www.somosdebarra.bar/code-form/53,y6OIhlbpSekKjRnMyFrWE35ZKHzpcWc7KfGrJKwEwfd5vEyEZ9bWGThFbHiNuSE5,2023-02-25T14:40:22,Huella digital,CRUZCAMPO_ESPECIAL
https://unmundodecervezas.com/disfrutalo/,YYBQmOBtppdLzZxdOMssCrFwavIidVmbzwY4SwYFYiZBxee45TK7AOoZMBgLaZDO,2022-11-18T07:20:10,Huella digital,HEINEKEN|HEINEKEN_ORIGINAL
